species,size,x,y,year,species_ccm
L_callipterus,Lsize,2,-3,1997,L_callipterus
L_callipterus,Lsize,2,-3,1997,L_callipterus
L_callipterus,Lsize,5,-3,1997,L_callipterus
L_callipterus,Msize,6,-3,1997,L_callipterus
L_callipterus,Lsize,6,-2,1997,L_callipterus
L_callipterus,Msize,7,-2,1997,L_callipterus
L_callipterus,Msize,6,-33,1998,L_callipterus
L_callipterus,Msize,6,-33,1998,L_callipterus
L_callipterus,Msize,6,-37,1998,L_callipterus
L_callipterus,Lsize,3,-40,1998,L_callipterus
L_callipterus,Lsize,3,-40,1998,L_callipterus
L_callipterus,Lsize,3,-40,1998,L_callipterus
L_callipterus,Lsize,4,-40,1998,L_callipterus
L_callipterus,Lsize,4,-40,1998,L_callipterus
L_callipterus,Lsize,4,-40,1998,L_callipterus
L_callipterus,Lsize,6,-40,1998,L_callipterus
L_callipterus,Lsize,9,-40,1998,L_callipterus
L_callipterus,Lsize,9,-40,1998,L_callipterus
L_callipterus,Lsize,9,-40,1998,L_callipterus
L_callipterus,Msize,2,-25,1998,L_callipterus
L_callipterus,Lsize,3,-25,1998,L_callipterus
L_callipterus,Lsize,3,-25,1998,L_callipterus
L_callipterus,Lsize,4,-25,1998,L_callipterus
L_callipterus,Lsize,4,-25,1998,L_callipterus
L_callipterus,Lsize,5,-25,1998,L_callipterus
L_callipterus,Lsize,5,-25,1998,L_callipterus
L_callipterus,Lsize,5,-25,1998,L_callipterus
L_callipterus,Lsize,5,-25,1998,L_callipterus
L_callipterus,Lsize,5,-25,1998,L_callipterus
L_callipterus,Lsize,5,-27,1998,L_callipterus
L_callipterus,Lsize,5,-27,1998,L_callipterus
L_callipterus,Lsize,5,-27,1998,L_callipterus
L_callipterus,Lsize,5,-27,1998,L_callipterus
L_callipterus,Lsize,5,-27,1998,L_callipterus
L_callipterus,Lsize,5,-27,1998,L_callipterus
L_callipterus,Lsize,5,-27,1998,L_callipterus
L_callipterus,Lsize,5,-27,1998,L_callipterus
L_callipterus,Lsize,5,-27,1998,L_callipterus
L_callipterus,Lsize,6,-27,1998,L_callipterus
L_callipterus,Lsize,1,-29,1998,L_callipterus
L_callipterus,Lsize,1,-29,1998,L_callipterus
L_callipterus,Lsize,1,-30,1998,L_callipterus
L_callipterus,Msize,1,-30,1998,L_callipterus
L_callipterus,Msize,3,-31,1998,L_callipterus
L_callipterus,Lsize,7,-31,1998,L_callipterus
L_callipterus,Lsize,7,-31,1998,L_callipterus
L_callipterus,Msize,7,-31,1998,L_callipterus
L_callipterus,Lsize,9,-31,1998,L_callipterus
L_callipterus,Lsize,7,-32,1998,L_callipterus
L_callipterus,Msize,1,-20,1998,L_callipterus
L_callipterus,Msize,4,-22,1998,L_callipterus
L_callipterus,Msize,4,-22,1998,L_callipterus
L_callipterus,Msize,4,-22,1998,L_callipterus
L_callipterus,Msize,4,-22,1998,L_callipterus
L_callipterus,Lsize,7,-22,1998,L_callipterus
L_callipterus,Lsize,7,-22,1998,L_callipterus
L_callipterus,Lsize,7,-22,1998,L_callipterus
L_callipterus,Lsize,7,-22,1998,L_callipterus
L_callipterus,Lsize,7,-22,1998,L_callipterus
L_callipterus,Lsize,2,-23,1998,L_callipterus
L_callipterus,Lsize,2,-23,1998,L_callipterus
L_callipterus,Lsize,2,-23,1998,L_callipterus
